pool_identifier,pool_id,pool_name,active_stake,active_pledge,fixed_cost,margin,saturation,lifetime_luck,recent_luck,lifetime_roa,recent_roa
pool1g637quu9s4v8e30s8y2jg8zfejsne9s8mg985q62y8jfu4khtqg,pool1g637quu9s4v8e30s8y2jg8zfejsne9s8mg985q62y8jfu4khtqg,,220848661,220825110,340000000,0,0,0,0,0,0
Air Node Angels,pool1eeflu4eaztffgd33enpsfh4nkta6t5qk662nddqqhjyrgdgmkc5,Air Node Angels,218784956,127621302,345000000,0.02,0,0,0,0,0
Pallamus,pool12zgtcv0cu5caet8y2tna9l0jhthr46zpwh49dh0g4ew05st2t2w,Pallamus,218615274,218615274,340000000,0.015,0,0,0,0,0
pool1snauzgh8r7tww3emfmdt58dt4hpvyjc23j0nj3h0ql2wwzgdkp9,pool1snauzgh8r7tww3emfmdt58dt4hpvyjc23j0nj3h0ql2wwzgdkp9,,218055983,218055983,340000000,0,0,0,0,0,0
Test,pool1zwvfvst3jldarh3sgjn07c3vk5yw8jz6p9m9xty5cakgqed6c9t,Test,214556624,0,170000000,0,0,0,0,0,0
pool140d97glhjr5nws8cdhn70h4nk35vmmmvqe3zwg43t4caxt0m7wn,pool140d97glhjr5nws8cdhn70h4nk35vmmmvqe3zwg43t4caxt0m7wn,,210069034,0,340000000,0.05,0,0.2722416280198284,0,0.7286057391774011,0
pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,,209736273,0,340000000,0.0299,0,0,0,0,0
pool1ajjz83zx620n7fyr0gvfaz0k0udc6x09rdnkqrgaxu9qwcz97qe,pool1ajjz83zx620n7fyr0gvfaz0k0udc6x09rdnkqrgaxu9qwcz97qe,,205618530,205618530,345000000,0.01,0,0,0,0,0
哪吒矿池,pool1gn4vygcs9trs7pzzdcwv6djr69eq5ux8dmwy028zk5vhcpgn8ty,哪吒矿池,204237406,204237406,340000000,0.01,0,0,0,0,0
THE GOOD NODE,pool1h5xdez7j0ncewgxs4m8fykjt9jzuy86t8e0m7m7m2l79w4jzzk2,THE GOOD NODE,203250629,12068846,340000000,1,0,0,0,0,0
pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,,203182474,203182474,340000000,0,0,0,0,0,0
Cronetree Stake Pool,pool1eq96x3rdmq0dxdyx0wwwy064p2jzrlg6dp37r5uwhehnja29fxq,Cronetree Stake Pool,202980481,102624998,340000000,0.1,0,0,0,0,0
pool1ylcl727memzjqypjaxg0jl0l40l3gy3vmtt0llwpjufwwdmptks,pool1ylcl727memzjqypjaxg0jl0l40l3gy3vmtt0llwpjufwwdmptks,,201000000,398600000,340000000,0.03,0,0,0,0,0
pool1ssn7vj756vpv84h5vgkkvv5rzk0zp6pp2kdrqwfjsffu60djyy8,pool1ssn7vj756vpv84h5vgkkvv5rzk0zp6pp2kdrqwfjsffu60djyy8,,197624030,197624030,340000000,0.019,0,0,0,0,0
ArtisanStake,pool1tjd4vxjnr99jvlnrh35gmg7xqmphxjyftpdfn3mlv3zw60yw5y4,ArtisanStake,197619190,197619190,170000000,1,0,0,0,0,0
MythosPool,pool1aczlsvfl50xtyfuff4vk3d0v2h9r78hr269ycxwgx00dcng4u9d,MythosPool,197619190,197619190,170000000,1,0,0,0,0,0
QuantumPools,pool1huxl069mddvz0n95zg95u6gyx7ycvy0f0z0rh8md9w6kyvur9h6,QuantumPools,197619190,197619190,170000000,1,0,0,0,0,0
AuroraPool,pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,AuroraPool,197616022,197616022,170000000,1,0,0,0,0,0
UnluckyThoughts,pool1rek8m67j3lrslpkrv5twxr5adpt2r5k3qq2huh6vgx8jkcw4qc8,UnluckyThoughts,197456153,197456153,340000000,0.01,0,0,0,0,0
pool1vgryztjlm0grah2g5gngd0vlmy4z3yrsm42h00hn967e5mqk4nq,pool1vgryztjlm0grah2g5gngd0vlmy4z3yrsm42h00hn967e5mqk4nq,,197430721,197430721,340000000,0,0,0,0,0,0
pool1dvp46zdtmzwkt6x74g6dzq7cyygp5armhrzh2t5hm8scwtxvsnt,pool1dvp46zdtmzwkt6x74g6dzq7cyygp5armhrzh2t5hm8scwtxvsnt,,197299065,197299065,345000000,0.15,0,0,0,0,0
EcoStakes,pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,EcoStakes,197237368,197237368,170000000,1,0,0,0,0,0
pool1qhnjcmyy9xrf00z4uj66yedje5ue2ukqte2hr6dmty9a2gz7tu5,pool1qhnjcmyy9xrf00z4uj66yedje5ue2ukqte2hr6dmty9a2gz7tu5,,197226280,197226280,340000000,0.01,0,0,0,0,0
pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,,197226148,197226148,340000000,0.01,0,0,0,0,0
pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,,197226148,197226148,340000000,0.01,0,0,0,0,0
Eastern Bloc,pool1xzpjn9f5nk52lnfzskuxey3r3h5fh8z78389qsd6vwyfcqum796,Eastern Bloc,196688199,101376006,340000000,0,0,0,0,0,0
pool14rf039l9kskejp4g7synrefujghemdwkenx544gywgp9cttert6,pool14rf039l9kskejp4g7synrefujghemdwkenx544gywgp9cttert6,,195445945,97620202,345000000,1,0,0,0,0,0
zzcf1,pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3,zzcf1,195631231,9609690,170000000,0.069,0,1.0134831639439195,0,1.7833173062977854,0
Garlic Knot Pool,pool14y3wr9lkqyeg8z8pwuprmjwahr0ydu0pjs8usy2g93mugtpx622,Garlic Knot Pool,190785069,162110596,345000000,0.05,0,0,0,0,0
Tiger Pool,pool1z26udkezqtry8xtca2u9f807ptf0llcv70rnr3j2357gqgrs79f,Tiger Pool,190425486,31962777017,340000000,0.01,0,0.7527634128028953,0,3.6096998513672967,0
StripperCoin Stake Pool,pool1wxzumlr95mjxhgxnd6cmxcey38pwe5zwu0ly2mlme07qy8n00r9,StripperCoin Stake Pool,187716680,47622886,340000000,0.05,0,0,0,0,0
pool1xply0kq63yvhwl6v090yuf4mxwrq37rse75w69ddw4k7sxwnxd8,pool1xply0kq63yvhwl6v090yuf4mxwrq37rse75w69ddw4k7sxwnxd8,,188239958,117322622,345000000,0.99,0,0,0,0,0
pool1xamkqfkkfm4eldv88jhdcm5uzs8kd3p776e789hqv8yfzjgqh9s,pool1xamkqfkkfm4eldv88jhdcm5uzs8kd3p776e789hqv8yfzjgqh9s,,184798262,1434673,340000000,0.075,0,0,0,0,0
everwin01,pool1qp7ge7rwk8ht63v8z6vkyw3g8em5qr5k0z0l6ta8mxjtzx4dzy8,everwin01,183132845,114588717,340000000,0,0,0.8767050986321256,0,2.1942830551808696,0
Caribbean,pool1w65amkyxhlstja5mp0vf7q2av5tm0m6zjsm9pll3xw36x6g8qte,Caribbean,183265277,108710484,340000000,0.015,0,0.745731936105039,0,2.0882104230446856,0
pool1v2dq9rex477rxqh7f8wwyprtc0qvxr3vvysvep7nj2qu68zdfaf,pool1v2dq9rex477rxqh7f8wwyprtc0qvxr3vvysvep7nj2qu68zdfaf,,178259850,7425441,340000000,0.02,0,0,0,0,0
Vantica Trading,pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,Vantica Trading,177935758,177935758,345000000,0.0475,0,0,0,0,0
pool1u9vgtxyupd36czsdvh3h9zr8eakdqesug8j6k2nw7nszy97z4m0,pool1u9vgtxyupd36czsdvh3h9zr8eakdqesug8j6k2nw7nszy97z4m0,,177788132,144472620,340000000,0,0,0,0,0,0
ArubaStakePool,pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,ArubaStakePool,174968922,0,340000000,0.01,0,0.47679065141427895,0,2.017655513319143,0
pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,,183906480,7448162,340000000,0,0,0.9950939902403756,0,4.575844857190481,0
AstralStake,pool1mlw3uh4m8qy0jlc8x0amx58gwt5xz277ya60xk6xv5daxjzt2gs,AstralStake,171162648,121484627,170000000,1,0,0,0,0,0
pool1j5tw5wwfvk2zllqycg0cunu8emtd5g9tgymp0uayc6nzujunrhq,pool1j5tw5wwfvk2zllqycg0cunu8emtd5g9tgymp0uayc6nzujunrhq,,165628320,1000000,340000000,0,0,0,0,0,0
pool1qd9yemufpf2fctpd2zyx9v2lv3h4fne3v8jplse284gqxk8ketu,pool1qd9yemufpf2fctpd2zyx9v2lv3h4fne3v8jplse284gqxk8ketu,,164620642,164620642,340000000,0.03,0,0,0,0,0
pool1v6xpvq7argftng40s80804eyf4m7as45292las40jw0nxte295m,pool1v6xpvq7argftng40s80804eyf4m7as45292las40jw0nxte295m,,163755733,106000000,340000000,0.03,0,0,0,0,0
pool1s4a3y5ktdg7s08d6mntkctzc739h5n46t930jggef287cwz8pph,pool1s4a3y5ktdg7s08d6mntkctzc739h5n46t930jggef287cwz8pph,,163039113,163039113,340000000,0.005,0,0,0,0,0
pool173trwz74lv2ncl0dn5fqvgnhqtmqu3yvnf6dpx7k6psuwhzn2fc,pool173trwz74lv2ncl0dn5fqvgnhqtmqu3yvnf6dpx7k6psuwhzn2fc,,160317709,104725902,340000000,0.01,0,0,0,0,0
pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,,160730261,0,340000000,0.03,0,0.4775986766911313,0,2.0039938893451645,0
pool17dqwaa26crnkecs7lydfr8826k3evkv5ypdf7wx8fu5mzexxa2x,pool17dqwaa26crnkecs7lydfr8826k3evkv5ypdf7wx8fu5mzexxa2x,,156277982,155020293,340000000,0.01,0,0,0,0,0
Ratio Staking Pool,pool1thfkd47x8s84f2vfpxr6v0sfvhrtlwxdv0r7mtjaqvglgpuh9p0,Ratio Staking Pool,154247620,146421921,345000000,0.05,0,0,0,0,0
pool1y2433yepkpw5xwps004zlz23xuja9xp2ckplak5lp72qss37333,pool1y2433yepkpw5xwps004zlz23xuja9xp2ckplak5lp72qss37333,,153279888,99430944,340000000,0.01,0,0,0,0,0
pool1npx8wwtj8knlavx6h7spcj7sk6n6dd5qa0npk9fcdefd542y9vx,pool1npx8wwtj8knlavx6h7spcj7sk6n6dd5qa0npk9fcdefd542y9vx,,150610962,150610962,345000000,0.01,0,0,0,0,0
pool1fjxud865hvsg3us4t5ndv6jhjcssj5rg2eq783664wpn720deqr,pool1fjxud865hvsg3us4t5ndv6jhjcssj5rg2eq783664wpn720deqr,,148796601,15261372,340000000,0.019,0,0,0,0,0
pool1n8xmcjuadnkn8kk9axtjt3ahx5amj4nc8446grdjzfdrzl77xh6,pool1n8xmcjuadnkn8kk9axtjt3ahx5amj4nc8446grdjzfdrzl77xh6,,148435878,148435878,340000000,0.15,0,0,0,0,0
pool1g0fvxf4ewt0j3hplp09dv4ak2uv5ay3ftw8upk80d8kx2ca5syn,pool1g0fvxf4ewt0j3hplp09dv4ak2uv5ay3ftw8upk80d8kx2ca5syn,,148091537,148091303,345000000,0.01,0,0,0,0,0
Mary,pool1f4pxpxcee0mhwd2knwqkwquaj35enlstssc6crsmt2tvv0pwymt,Mary,147624426,147624426,340000000,0.05,0,0,0,0,0
pool1ye53d6kl460egekdnunjl4tx5zhs5puze8nqkfxyjuae7364w74,pool1ye53d6kl460egekdnunjl4tx5zhs5puze8nqkfxyjuae7364w74,,147661322,0,345000000,0.06,0,0.9096537293023766,0,3.7417938250292027,0
Alrescha StakePool,pool1g6czdusgxwskqy8evsnxvqkg2a70rpjtv0maauldl5uusmhm94a,Alrescha StakePool,146139070,146139070,340000000,0.05,0,0,0,0,0
pool1jwpt6qmmkvfusvwan4f9pfhn7pljsm33lcqf7ftya3mtc0fs2nz,pool1jwpt6qmmkvfusvwan4f9pfhn7pljsm33lcqf7ftya3mtc0fs2nz,,144698748,144698748,340000000,0.01,0,0,0,0,0
pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,,146685847,112542179,340000000,0.01,0,0,0,0,0
John Von Neumann Pool,pool10pxym4rs92lj853juzku38z58d9n59ra55qd2mnm820ljx4c6h9,John Von Neumann Pool,139818659,139818659,340000000,0.05,0,0,0,0,0
pool1n6w5q9hw3gj6574uts75mkyrqcm702n240fxlk5df4sf7a7vlvk,pool1n6w5q9hw3gj6574uts75mkyrqcm702n240fxlk5df4sf7a7vlvk,,138742943,138742943,345000000,0.02,0,0,0,0,0
Pool raspberry Pi of VIETNAM,pool16j549cl7ftj9ejw9sx5v50zjyuh8l49stmakrfrea4rxy0e7us5,Pool raspberry Pi of VIETNAM,138439464,103660397,345000000,0.01,0,0,0,0,0
pool1qvqpd95v4k2ge6unntpettve72ntguk6qp9ktet572e7v4v9de8,pool1qvqpd95v4k2ge6unntpettve72ntguk6qp9ktet572e7v4v9de8,,136644068,136328469,345000000,0.03,0,0,0,0,0
pool1tem8k8927zvn5jg22g3mxuzhnu62jdnqvn523dduupce24vwlrl,pool1tem8k8927zvn5jg22g3mxuzhnu62jdnqvn523dduupce24vwlrl,,135106409,135106409,340000000,0.015,0,0,0,0,0
Red Bike,pool1g2zsavkscwrzz0tqqwwykkyganyedlzgqc63fneq6nvzc7rwdzp,Red Bike,136613397,106633769,345000000,0.999,0,0,0,0,0
pool12te7g032e9dqjqe5xsr05mrk7xs9ve4w6t275cda7e9quafr3zq,pool12te7g032e9dqjqe5xsr05mrk7xs9ve4w6t275cda7e9quafr3zq,,134520635,0,340000000,0.075,0,0,0,0,0
pool1s7vl4r9vr2etmr2pfhcvxu223e8asaxu96te3urd7gh3c2kl74a,pool1s7vl4r9vr2etmr2pfhcvxu223e8asaxu96te3urd7gh3c2kl74a,,133400000,133400000,340000000,0.01,0,0,0,0,0
K2 Pool,pool1nhstzc6dk7d04k83yfccyrylzewhpd422kall4u6a5ck5c0pw3q,K2 Pool,130601408,120856153,340000000,0.01,0,0,0,0,0
RockX Diamond,pool1chdvqec5lwsxuedrdhcdcxg2295tqrce9lcz3luru5fruzjf3wr,RockX Diamond,128724940,112045247,340000000,0.02,0,0,0,0,0
pool1rq70y0sj8fnjgnuavsjtvk2qm6hjw2r9zfacd46z6z8c7tlgcmx,pool1rq70y0sj8fnjgnuavsjtvk2qm6hjw2r9zfacd46z6z8c7tlgcmx,,127046347,127046347,345000000,0.05,0,0,0,0,0
SSCC,pool1njs6ejpvdkt3cee7u8ekqyunmufm82jjrehtg42xd28m7zhzn5v,SSCC,126660459,126660459,340000000,0.03,0,0,0,0,0
pool1hd5r62ktu43k53tskpr8xja8pyt5k6vws2fxylqm7hp5ye954ea,pool1hd5r62ktu43k53tskpr8xja8pyt5k6vws2fxylqm7hp5ye954ea,,126003727,119032971,340000000,0.02,0,0,0,0,0
We are ADA fans,pool136mu955m4fl6stzq9rjrsww92xftwnjr85997zykeqylc9h3k8u,We are ADA fans,126675531,3092547,340000000,0,0,0,0,0,0
pool1uwk437q9npu9yhsj5r3qdnkq6r47wvyfzjp0c52932esg5rgnkx,pool1uwk437q9npu9yhsj5r3qdnkq6r47wvyfzjp0c52932esg5rgnkx,,123055182,107413297,340000000,0.03,0,0,0,0,0
pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,,123042202,107414793,340000000,0.03,0,0,0,0,0
Lucky Pool 2,pool1r2249l40de8nlj77u77yzk8kxl3av4k09ztswcuqfexzcxwx3k8,Lucky Pool 2,122517255,0,340000000,0.001,0,1.0261020252687236,0,0,0
CosmicValidator,pool1lzg07gaddygem6f5ch60yv0l0g2529af87hqgw6gkqdmsfs39z9,CosmicValidator,122084935,122084935,170000000,1,0,0,0,0,0
NebulaEarn,pool1ymmhkw7r5xj372w7gwel66fwtvqw4uv08j0fs2wycee96qv32j5,NebulaEarn,122078687,122078687,170000000,1,0,0,0,0,0
pool1p39fgnpatsmyln2nyhr64elqfzxxk8q25xtkny97qgnlkllaxry,pool1p39fgnpatsmyln2nyhr64elqfzxxk8q25xtkny97qgnlkllaxry,,120549939,120549939,340000000,0.005,0,0,0,0,0
pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,,117618178,117618178,345000000,0,0,0,0,0,0
pool1v7v9248nczqdplztgn7fwf4x4sd59utl0rx4uj7wewslxruwplu,pool1v7v9248nczqdplztgn7fwf4x4sd59utl0rx4uj7wewslxruwplu,,119116223,117425837,340000000,0.01,0,0,0,0,0
pool13p8rkc9nv8umw98qdvjqv0tmwgjmzlmyedrd3m50pjpp58ek53a,pool13p8rkc9nv8umw98qdvjqv0tmwgjmzlmyedrd3m50pjpp58ek53a,,116330953,116330953,340000000,0.02,0,0,0,0,0
ADACoinProfits2,pool19d5anp46tkzvf8xmqmxrtedr6lvw55snk65zfep2srsd2qe2wcc,ADACoinProfits2,115756155,36920446,340000000,0,0,0,0,0,0
pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,,115453029,107453029,340000000,0.2,0,0,0,0,0
pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,,114848902,114848902,340000000,0.02,0,0,0,0,0
pool16vxqq0ttyvfkt84f6ksncskgdk0r9w8ulaum0af8cmmfgsf5hua,pool16vxqq0ttyvfkt84f6ksncskgdk0r9w8ulaum0af8cmmfgsf5hua,,113068208,101619014,345000000,0.02,0,0,0,0,0
BM Pool,pool16zjsdvuxa39w9k48c9ds7sne4c9lhclmmcly53cdat4nu7l36f6,BM Pool,116948336,100000000,340000000,0.04,0,1.0084395940665454,0,3.2726730102443846,0
TKS pool,pool1gd3nuzly536f20e4kpm4ctkgv0ywes37qms6g7cy2f0xxf56nh7,TKS pool,111625658,111625658,340000000,0.05,0,0,0,0,0
pool1nq0jx33p0sfa2fux33yklkzssck4kfgaqlgnlc0a7a9ggqzhgnt,pool1nq0jx33p0sfa2fux33yklkzssck4kfgaqlgnlc0a7a9ggqzhgnt,,110622006,100622006,345000000,0.15,0,0,0,0,0
CroutonDigital Stake Pool,pool1q0c5nnpfpyl8ks0fdm0h2p833yxj0gll237z362yluvs2nt65pp,CroutonDigital Stake Pool,110599318,110599318,170000000,0.05,0,0,0,0,0
pool15mkly3gw008dmxfrh9eycl5aguyfm0rhdlup2hzukjkrsfdxqew,pool15mkly3gw008dmxfrh9eycl5aguyfm0rhdlup2hzukjkrsfdxqew,,112597005,120148083,340000000,0,0,0,0,0,0
pool16m6c5rcpm63k2606lkqadg3x5pykjwr4pthhj9h4ancquafwhjl,pool16m6c5rcpm63k2606lkqadg3x5pykjwr4pthhj9h4ancquafwhjl,,112678649,109852906,345000000,0.01,0,0,0,0,0
pool126ugnr0nxjxz72jrlzrqetqx0exn43t5w67u9vuq23xex4ym7dv,pool126ugnr0nxjxz72jrlzrqetqx0exn43t5w67u9vuq23xex4ym7dv,,109611710,109611710,345000000,0.15,0,0,0,0,0
pool16jczz0dlv557vgywgftd4m3vwnwjnl38wpn7wu5gqryz7aedahd,pool16jczz0dlv557vgywgftd4m3vwnwjnl38wpn7wu5gqryz7aedahd,,109063264,1072967,340000000,0.02,0,0,0,0,0
pool1g0t2a93g5e2j7wj0clmk73fhd8cjcj4xn383yt7xvdyhq37m0kk,pool1g0t2a93g5e2j7wj0clmk73fhd8cjcj4xn383yt7xvdyhq37m0kk,,107845589,0,345000000,0.06,0,0.8448751930507598,0,4.269098402247168,0
Child Pool,pool1gavc60d7mz7vvhsh7grcrc8pmcy0zugrnxh3dklwx0sjsdva6sj,Child Pool,107825567,10000000,340000000,0.05,0,0,0,0,0
pool1rsrmpq6jnxnwh6z8wlzphnan4huyz6pymcgna2p5m93mz780xkw,pool1rsrmpq6jnxnwh6z8wlzphnan4huyz6pymcgna2p5m93mz780xkw,,107431117,2365423,340000000,0.01,0,0,0,0,0
pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,,107261740,107256080,340000000,0.0095,0,0.718916145062646,0,2.460778889778283,0
pool1van29pcguetr6gwnyfwd2g4f68rt3vkgtvu9wjdj0xwpylngsdk,pool1van29pcguetr6gwnyfwd2g4f68rt3vkgtvu9wjdj0xwpylngsdk,,107224476,107224476,340000000,0.04,0,0,0,0,0
LINUX Pool 🐧,pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,LINUX Pool 🐧,107145887,302170516,340000000,0.03,0,0.9233785392468252,0,3.8141140637717372,0
pool1ztz3370gwds2v7hjzgtns33f7kw0qp0zjx34esg3dvlcycnnte5,pool1ztz3370gwds2v7hjzgtns33f7kw0qp0zjx34esg3dvlcycnnte5,,106623722,106623722,345000000,0.015,0,0,0,0,0
GAJA ADA STAKE POOL,pool1t2e4v7ajh38qhjswqaavjqfsevyllhda24t2s2u6vhsavyhhqaf,GAJA ADA STAKE POOL,105132223,105132223,340000000,0.03,0,0,0,0,0
Tlaib Pool,pool1yw05sn4p9972p6lsdw9g4twvwxdf72rqtfuvwn0wp736vh4azfn,Tlaib Pool,104596453,94577840,350000000,0.025,0,0,0,0,0
pool1zlsrcv64qzzahdky99r3e2m0wd68uav3d7f5nxegalhj66r8nnj,pool1zlsrcv64qzzahdky99r3e2m0wd68uav3d7f5nxegalhj66r8nnj,,104493534,104493534,340000000,0,0,0,0,0,0
pool1x96hyvvamshl5ymcpdshz4ymqjp33vvz9s8dx06xxwpzzkhgra7,pool1x96hyvvamshl5ymcpdshz4ymqjp33vvz9s8dx06xxwpzzkhgra7,,106115657,6821475,340000000,0.01,0,0.017926431839218188,0,0.0749270455129907,0
pool1xdwe294ntvnken52vsaar7edxpxeths4dvsm84pm4chyq70r0ny,pool1xdwe294ntvnken52vsaar7edxpxeths4dvsm84pm4chyq70r0ny,,105303081,0,340000000,0.2,0,0.977825020417787,0,3.8715169644403096,0
pool1clkt34hufs3k4gfnd2rl8gy9zlzzdgr9838y0k2hwfuhy0mh2t9,pool1clkt34hufs3k4gfnd2rl8gy9zlzzdgr9838y0k2hwfuhy0mh2t9,,103923029,103923029,340000000,0.9,0,0,0,0,0
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,,103607970,103607970,345000000,0.03,0,0,0,0,0
EU Super pool,pool1mzf0vc58p7ktgs5gqzqrcwtrs4xnlpd5v9thzl7gahqj7f7aqye,EU Super pool,104616489,1132205,345000000,0.03,0,0,0,0,0
pool1lz95nzjjmr6449lk0avhplw9678m6kxghvxzg2yfcmy3vl0k6jl,pool1lz95nzjjmr6449lk0avhplw9678m6kxghvxzg2yfcmy3vl0k6jl,,103230899,103230899,340000000,0.035,0,0,0,0,0
pool1eww2f6gu0g65v5l6xvqhuqq32qg3jeyadzz3jxlfn0e3739337k,pool1eww2f6gu0g65v5l6xvqhuqq32qg3jeyadzz3jxlfn0e3739337k,,103072351,103072351,340000000,0.15,0,0,0,0,0
Nifty Charities,pool1rven0s3l30qawndj2m8v0fwgc8rsthumda72l4wkgwdhx7qgdjw,Nifty Charities,103070019,103070019,345000000,0.0099,0,0,0,0,0
pool1xkrqy49edygfumvw9jxna55c373cmckzqq92m57ng82ycpykcmz,pool1xkrqy49edygfumvw9jxna55c373cmckzqq92m57ng82ycpykcmz,,102616550,102616550,345000000,0.05,0,0,0,0,0
AWES pool,pool1z5h4jhmhqrd2ndrhn3w7kr8nvcqwunds53hrs6vpzr882x4n3la,AWES pool,102228700,102228700,345000000,0.035,0,0,0,0,0
pool1erd30yrzqx4nvevnqu3cxmgv5nh6reau5ycxdulde7vq68zcrlz,pool1erd30yrzqx4nvevnqu3cxmgv5nh6reau5ycxdulde7vq68zcrlz,,101924863,5734654,340000000,0.042,0,0.3167876806619279,0,0.8795549674558261,0
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,,101227512,101227512,340000000,0.075,0,0,0,0,0
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,,101080977,0,340000000,0.01,0,0,0,0,0
pool13zagy9a4nnhgme5wcnl0w3xzt523yn76jxh52360rryexc9f9dc,pool13zagy9a4nnhgme5wcnl0w3xzt523yn76jxh52360rryexc9f9dc,,101000000,101000000,170000000,0,0,0,0,0,0
pool1sk4s9cmjc9s5uw5zju76tnu3hjc7qj4geaeq7psy9yjay4a9nwd,pool1sk4s9cmjc9s5uw5zju76tnu3hjc7qj4geaeq7psy9yjay4a9nwd,,103164846,2170794,340000000,0.01,0,0,0,0,0
pool1rsm2ara9zm9tq0gupcq4c7e3v7c8lwxlgjgh2zalgjf3669rlwq,pool1rsm2ara9zm9tq0gupcq4c7e3v7c8lwxlgjgh2zalgjf3669rlwq,,100838685,100838685,345000000,0.01,0,0,0,0,0
EZ-Pool,pool16m8xz3av9e3lwnxgu0jfnuwckgayev63zpzcu56hsxx7vy4eqzn,EZ-Pool,100609921,958857578855,340000000,0.01,0,0.5911236907496721,0,1.8262905764265887,0
pool1km88m74x0l6gax9whuw9v86ftejwztxyg4arfh5cartjv8eqsze,pool1km88m74x0l6gax9whuw9v86ftejwztxyg4arfh5cartjv8eqsze,,100380823,100380823,345000000,0.15,0,0,0,0,0
pool1p0jc0n0sqhj7fhm8sng8086akyyrsl085cvd6ewskhhly9tn3d0,pool1p0jc0n0sqhj7fhm8sng8086akyyrsl085cvd6ewskhhly9tn3d0,,100257520,100257520,340000000,0,0,0,0,0,0
CARDANO A1 STEAK,pool1es7867e973f59y07uwn04sylwd7myrv49q76e3jqp4a5ktvzpeg,CARDANO A1 STEAK,100025743,0,340000000,0.02,0,0,0,0,0
pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,,100000000,100000000,340000000,0.15,0,0,0,0,0
pool13ds97sp5wtfpu7x720pj843ax2chfrcj25d88a39l8czjmg4gkf,pool13ds97sp5wtfpu7x720pj843ax2chfrcj25d88a39l8czjmg4gkf,,103000000,3000000,340000000,0.069,0,0,0,0,0
pool1t9ve93m48au8m4w8x0m2exh55s0tf2jjk5rwj5hsuqegvvgfq4z,pool1t9ve93m48au8m4w8x0m2exh55s0tf2jjk5rwj5hsuqegvvgfq4z,,100000000,100000000,340000000,0.05,0,0,0,0,0
