pool_id,pool_identifier,epoch_no,delegators_t,delegators_lag1,delta_delegators,delta_log_delegators,lag1_luck,lag1_log_pledge,lag1_log_stake,lag1_margin_proxy,lag1_block_minted,lag1_log_delegators,has_lag2,lag2_luck,lag2_log_stake,lag2_log_delegators
pool1kmmahq4upmm5j8fkh3xa9vd7gdffkp8pd4axucfh4w4dw549yqe,pool1kmmahq4upmm5j8fkh3xa9vd7gdffkp8pd4axucfh4w4dw549yqe,615,1.0,1.0,0.0,0.0,0.8637,18.147720020590068,18.14844449106081,0.0,66.0,0.6931471805599453,1,0.9346,18.14806972199398,0.6931471805599453
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ,609,217.0,218.0,-1.0,-0.004576667027412107,1.1285,17.892575237273658,18.095654256195843,2.936,82.0,5.389071729816501,0,,,
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ,610,217.0,217.0,0.0,0.0,0.9377,17.892925962648665,18.088918549662072,2.534,68.0,5.384495062789089,1,1.1285,18.095654256195843,5.389071729816501
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ,613,213.0,216.0,-3.0,-0.01392133851860855,0.8944,17.894091994904706,18.093744352003732,2.257,65.0,5.37989735354046,0,,,
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ,614,213.0,213.0,0.0,0.0,1.2053,17.894476030693017,18.093563927703396,3.127,88.0,5.365976015021851,1,0.8944,18.093744352003732,5.37989735354046
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ,615,213.0,213.0,0.0,0.0,0.9944,17.894898017965666,18.09349501003937,2.572,72.0,5.365976015021851,1,1.2053,18.093563927703396,5.365976015021851
pool10d6mmw3mn9ku3r7uqqye672dz3sv76lh5kvh5rdpr9l5ug5yknr,kiln,609,30.0,30.0,0.0,0.0,1.1154,8.359774778727388,18.130671470529606,2.429,84.0,3.4339872044851463,0,,,
pool10d6mmw3mn9ku3r7uqqye672dz3sv76lh5kvh5rdpr9l5ug5yknr,kiln,610,30.0,30.0,0.0,0.0,1.0579,8.619293945900969,18.132405435069458,2.281,79.0,3.4339872044851463,1,1.1154,18.130671470529606,3.4339872044851463
pool10d6mmw3mn9ku3r7uqqye672dz3sv76lh5kvh5rdpr9l5ug5yknr,kiln,613,30.0,30.0,0.0,0.0,1.1214,7.432468372295032,18.1458005655844,2.419,86.0,3.4339872044851463,0,,,
pool10d6mmw3mn9ku3r7uqqye672dz3sv76lh5kvh5rdpr9l5ug5yknr,kiln,614,30.0,30.0,0.0,0.0,0.8729,8.066914465975701,18.149361650027156,1.866,67.0,3.4339872044851463,1,1.1214,18.1458005655844,3.4339872044851463
pool10d6mmw3mn9ku3r7uqqye672dz3sv76lh5kvh5rdpr9l5ug5yknr,kiln,615,30.0,30.0,0.0,0.0,0.9833,8.42747843624496,18.136179036351304,2.135,75.0,3.4339872044851463,1,0.8729,18.149361650027156,3.4339872044851463
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,Kiln,609,33.0,33.0,0.0,0.0,0.8579,8.080102317927253,18.140006715390776,1.894,65.0,3.5263605246161616,0,,,
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,Kiln,610,32.0,33.0,-1.0,-0.029852963149681333,0.952,8.362964746565359,18.138949669517483,2.106,72.0,3.5263605246161616,1,0.8579,18.140006715390776,3.5263605246161616
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,Kiln,613,33.0,32.0,1.0,0.029852963149681333,1.0564,7.039101273362531,18.14281399223066,2.331,81.0,3.4965075614664802,0,,,
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,Kiln,614,35.0,33.0,2.0,0.05715841383994835,0.9411,7.644603472588393,18.14449578277477,2.06,72.0,3.5263605246161616,1,1.0564,18.14281399223066,3.4965075614664802
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,Kiln,615,35.0,35.0,0.0,0.0,1.052,8.058441983549606,18.1449065882947,2.307,80.0,3.58351893845611,1,0.9411,18.14449578277477,3.5263605246161616
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,Kiln,609,26.0,27.0,-1.0,-0.03636764417087468,1.1552,8.082768388311939,18.124141980897328,2.587,87.0,3.332204510175204,0,,,
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,Kiln,610,26.0,26.0,0.0,0.0,1.0551,8.347248658593319,18.124503678129088,2.347,79.0,3.295836866004329,1,1.1552,18.124141980897328,3.332204510175204
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,Kiln,613,26.0,26.0,0.0,0.0,1.1154,7.087463371150554,18.144215749170325,2.415,84.0,3.295836866004329,0,,,
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,Kiln,614,26.0,26.0,0.0,0.0,0.9539,7.635105831382142,18.144553215954012,2.089,73.0,3.295836866004329,1,1.1154,18.144215749170325,3.295836866004329
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,Kiln,615,26.0,26.0,0.0,0.0,1.0637,8.052174669768132,18.144844182873246,2.337,81.0,3.295836866004329,1,0.9539,18.144553215954012,3.295836866004329
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,Blockdaemon 🧱😈 Stake Pool 6,609,5.0,5.0,0.0,0.0,0.9227,7.187506343974219,18.138286059909472,2.046,70.0,1.791759469228055,0,,,
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,Blockdaemon 🧱😈 Stake Pool 6,610,5.0,5.0,0.0,0.0,0.9779,7.742684281455948,18.138579245449698,2.166,74.0,1.791759469228055,1,0.9227,18.138286059909472,1.791759469228055
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,Blockdaemon 🧱😈 Stake Pool 6,613,5.0,5.0,0.0,0.0,1.0866,8.6135698130965,18.139455468536745,2.397,83.0,1.791759469228055,0,,,
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,Blockdaemon 🧱😈 Stake Pool 6,614,5.0,5.0,0.0,0.0,1.1385,8.787147996853113,18.13979813970021,2.508,87.0,1.791759469228055,1,1.0866,18.139455468536745,1.791759469228055
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,Blockdaemon 🧱😈 Stake Pool 6,615,5.0,5.0,0.0,0.0,0.9236,8.915858086664876,18.14004598742824,2.025,70.0,1.791759469228055,1,1.1385,18.13979813970021,1.791759469228055
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,Cardano Foundation - Private,609,5.0,5.0,0.0,0.0,0.8419,18.139643306502336,18.139643569094314,0.0,64.0,1.791759469228055,0,,,
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,Cardano Foundation - Private,610,5.0,5.0,0.0,0.0,1.1082,18.139643306502336,18.139643569094314,0.0,84.0,1.791759469228055,1,0.8419,18.139643569094314,1.791759469228055
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,Cardano Foundation - Private,613,5.0,5.0,0.0,0.0,1.0204,18.139643306502336,18.139643569094314,0.0,78.0,1.791759469228055,0,,,
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,Cardano Foundation - Private,614,5.0,5.0,0.0,0.0,1.0726,18.139643306502336,18.139643569094314,0.0,82.0,1.791759469228055,1,1.0204,18.139643569094314,1.791759469228055
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,Cardano Foundation - Private,615,5.0,5.0,0.0,0.0,1.0949,18.139643306502336,18.139643569094314,0.0,83.0,1.791759469228055,1,1.0726,18.139643569094314,1.791759469228055
pool1rkm8rplkafvllxjuddrkqc3u3lgd9uf327tvmvfdyygsv7lkhm8,pool1rkm8rplkafvllxjuddrkqc3u3lgd9uf327tvmvfdyygsv7lkhm8,613,1.0,1.0,0.0,0.0,0.9811,18.139643357681745,18.139643357681745,0.0,75.0,0.6931471805599453,0,,,
pool1rkm8rplkafvllxjuddrkqc3u3lgd9uf327tvmvfdyygsv7lkhm8,pool1rkm8rplkafvllxjuddrkqc3u3lgd9uf327tvmvfdyygsv7lkhm8,614,1.0,1.0,0.0,0.0,0.981,18.139643357681745,18.14004263670449,0.0,75.0,0.6931471805599453,1,0.9811,18.139643357681745,0.6931471805599453
pool1rkm8rplkafvllxjuddrkqc3u3lgd9uf327tvmvfdyygsv7lkhm8,pool1rkm8rplkafvllxjuddrkqc3u3lgd9uf327tvmvfdyygsv7lkhm8,615,1.0,1.0,0.0,0.0,0.8839,18.139643357681745,18.14004165637551,0.0,67.0,0.6931471805599453,1,0.981,18.14004263670449,0.6931471805599453
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,Cardano Foundation - Private,609,4.0,4.0,0.0,0.0,1.1445,18.13964324831218,18.13964324831218,0.0,87.0,1.6094379124341003,0,,,
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,Cardano Foundation - Private,610,4.0,4.0,0.0,0.0,1.0422,18.13964324831218,18.13964324831218,0.0,79.0,1.6094379124341003,1,1.1445,18.13964324831218,1.6094379124341003
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,Cardano Foundation - Private,613,4.0,4.0,0.0,0.0,0.9419,18.13964324831218,18.13964324831218,0.0,72.0,1.6094379124341003,0,,,
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,Cardano Foundation - Private,614,4.0,4.0,0.0,0.0,0.9156,18.13964324831218,18.13964324831218,0.0,70.0,1.6094379124341003,1,0.9419,18.13964324831218,1.6094379124341003
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,Cardano Foundation - Private,615,4.0,4.0,0.0,0.0,0.9498,18.13964324831218,18.13964324831218,0.0,72.0,1.6094379124341003,1,0.9156,18.13964324831218,1.6094379124341003
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,Spire Staking | 💎 Delegate to SPIR2,609,6231.0,6223.0,8.0,0.0012845216923551561,1.0018,13.819280373488182,18.126737114913215,2.289,76.0,8.736168065858228,0,,,
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,Spire Staking | 💎 Delegate to SPIR2,610,6235.0,6231.0,4.0,0.0006416426270838826,1.0223,13.820107036145389,18.125952173062426,2.324,77.0,8.737452587550584,1,1.0018,18.126737114913215,8.736168065858228
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,Spire Staking | 💎 Delegate to SPIR2,613,6241.0,6239.0,2.0,0.00032046146725051017,1.0227,13.822738148036406,18.14079609946637,2.273,77.0,8.738735461363474,0,,,
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,Spire Staking | 💎 Delegate to SPIR2,614,6247.0,6241.0,6.0,0.0009607686887971312,1.055,13.823546830170411,18.13950992602475,2.361,80.0,8.739055922830724,1,1.0227,18.14079609946637,8.738735461363474
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,Spire Staking | 💎 Delegate to SPIR2,615,6243.0,6247.0,-4.0,-0.0006404098841983341,1.041,13.819362579968237,18.14258294022713,2.339,79.0,8.740016691519521,1,1.055,18.13950992602475,8.739055922830724
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ,609,46.0,46.0,0.0,0.0,1.1433,18.119201059820366,18.129771556545716,2.635,86.0,3.8501476017100584,0,,,
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ,610,46.0,46.0,0.0,0.0,0.9997,18.119613646627243,18.130270550473593,2.23,75.0,3.8501476017100584,1,1.1433,18.129771556545716,3.8501476017100584
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ,613,47.0,47.0,0.0,0.0,0.9896,18.120764064007517,18.132006685284015,2.213,75.0,3.871201010907891,0,,,
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ,614,47.0,47.0,0.0,0.0,0.8307,18.12109493617084,18.132354897881303,1.889,63.0,3.871201010907891,1,0.9896,18.132006685284015,3.871201010907891
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ,615,47.0,47.0,0.0,0.0,1.0103,18.121448364353707,18.13264380425297,2.313,76.0,3.871201010907891,1,0.8307,18.132354897881303,3.871201010907891
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,609,20.0,22.0,-2.0,-0.09097177820572666,1.0622,18.11450611286397,18.129622886123048,2.476,80.0,3.1354942159291497,0,,,
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,610,20.0,20.0,0.0,0.0,0.9598,18.1149234663507,18.129999483900175,2.236,72.0,3.044522437723423,1,1.0622,18.129622886123048,3.1354942159291497
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,613,20.0,20.0,0.0,0.0,0.8319,18.11600299833185,18.130980809822393,1.936,63.0,3.044522437723423,0,,,
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,614,20.0,20.0,0.0,0.0,0.8579,18.11632928597134,18.131273607615473,1.997,65.0,3.044522437723423,1,0.8319,18.130980809822393,3.044522437723423
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,615,20.0,20.0,0.0,0.0,0.9049,18.116645190517612,18.131616167427115,2.1,68.0,3.044522437723423,1,0.8579,18.131273607615473,3.044522437723423
pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,Pilot Pool,609,4789.0,4788.0,1.0,0.00020879006235219322,0.7462,13.864349292382723,18.121633389905746,1.716,56.0,8.47407690034261,0,,,
pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,Pilot Pool,610,4784.0,4789.0,-5.0,-0.001044386517907725,1.155,13.864349292382723,18.125074701920134,2.646,86.0,8.474285690404962,1,0.7462,18.121633389905746,8.47407690034261
pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,Pilot Pool,613,4777.0,4780.0,-3.0,-0.0006276807403473583,1.0377,13.864349292382723,18.132367332967988,2.346,78.0,8.472405008626103,0,,,
pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,Pilot Pool,614,4776.0,4777.0,-1.0,-0.0002093144957928672,0.8014,13.864349292382723,18.13213241272609,1.793,60.0,8.471777327885755,1,1.0377,18.132367332967988,8.472405008626103
pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,Pilot Pool,615,4773.0,4776.0,-3.0,-0.0006282064911875551,0.9568,13.864349292382723,18.13154822871347,2.175,72.0,8.471568013389962,1,0.8014,18.13213241272609,8.471777327885755
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ,609,97.0,96.0,1.0,0.010256500167189486,0.9895,17.834942526934707,18.12467817528157,2.582,74.0,4.574710978503383,0,,,
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ,610,97.0,97.0,0.0,0.0,0.9779,17.83534214591847,18.12509520121238,2.553,73.0,4.584967478670572,1,0.9895,18.12467817528157,4.574710978503383
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ,613,101.0,98.0,3.0,0.02985296314968089,0.9154,17.836413112270165,18.126035310072062,2.378,69.0,4.59511985013459,0,,,
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ,614,102.0,101.0,1.0,0.009756174945365181,0.836,17.836835727187143,18.126300176315883,2.158,63.0,4.624972813284271,1,0.9154,18.126035310072062,4.59511985013459
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ,615,101.0,102.0,-1.0,-0.009756174945365181,0.9896,17.83724681232448,18.126428282601733,2.562,74.0,4.634728988229636,1,0.836,18.126300176315883,4.624972813284271
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE Pool,609,3945.0,3944.0,1.0,0.0002534533025855268,0.8714,13.248590631093396,18.14975706912642,2.015,67.0,8.280204233279974,0,,,
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE Pool,610,3948.0,3945.0,3.0,0.0007599747040902827,0.8474,13.249179303030848,18.144780996193766,1.965,65.0,8.28045768658256,1,0.8714,18.14975706912642,8.280204233279974
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE Pool,613,3953.0,3950.0,3.0,0.0007590133191701653,1.1207,13.251003260361525,18.142279196348778,2.576,86.0,8.281723990411392,0,,,
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE Pool,614,3952.0,3953.0,-1.0,-0.00025294043387624754,0.8634,13.251619913593498,18.13572109561042,2.012,67.0,8.282483003730562,1,1.1207,18.142279196348778,8.281723990411392
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE Pool,615,3952.0,3952.0,0.0,0.0,0.8684,13.252182658887723,18.127540924629734,2.012,66.0,8.282230063296685,1,0.8634,18.13572109561042,8.282483003730562
pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,609,1.0,1.0,0.0,0.0,0.9659,18.120001654656274,18.11999991263375,0.0,72.0,0.6931471805599453,0,,,
pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,610,1.0,1.0,0.0,0.0,0.9418,18.119981623214734,18.119967414075173,0.0,70.0,0.6931471805599453,1,0.9659,18.11999991263375,0.6931471805599453
pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,613,1.0,1.0,0.0,0.0,1.1074,18.11995685569883,18.120016411083157,0.0,83.0,0.6931471805599453,0,,,
pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,614,1.0,1.0,0.0,0.0,0.7604,18.119952146714315,18.120021274992315,0.0,57.0,0.6931471805599453,1,1.1074,18.120016411083157,0.6931471805599453
pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,pool1hv59awqky90plv68xun2k3rd7jqfe5y2c4ry8f7p0x9pxhd7wqr,615,1.0,1.0,0.0,0.0,1.1166,18.120016411083157,18.119880957582062,0.0,83.0,0.6931471805599453,1,0.7604,18.120021274992315,0.6931471805599453
pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,609,1.0,1.0,0.0,0.0,1.197,18.15062071543298,18.145385203085734,0.0,92.0,0.6931471805599453,0,,,
pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,610,1.0,1.0,0.0,0.0,0.6913,18.151059136869033,18.13322845765003,0.0,53.0,0.6931471805599453,1,1.197,18.145385203085734,0.6931471805599453
pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,613,1.0,1.0,0.0,0.0,1.0675,18.119866239019352,18.12005587904066,0.0,80.0,0.6931471805599453,0,,,
pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,614,1.0,1.0,0.0,0.0,0.9071,18.12002553179271,18.120005161195117,0.0,68.0,0.6931471805599453,1,1.0675,18.12005587904066,0.6931471805599453
pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,pool1ntlyr9hrrdg3gpdkmr267hq46ys2rlj5y25dzx3reuecgd7p5sh,615,1.0,1.0,0.0,0.0,1.0628,18.12005587904066,18.119939866634937,0.0,79.0,0.6931471805599453,1,0.9071,18.120005161195117,0.6931471805599453
pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,609,1.0,1.0,0.0,0.0,0.7677,18.150596535911,18.15056835354771,0.0,59.0,0.6931471805599453,0,,,
pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,610,1.0,1.0,0.0,0.0,1.1738,18.151061372019054,18.15051004344391,0.0,90.0,0.6931471805599453,1,0.7677,18.15056835354771,0.6931471805599453
pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,613,1.0,1.0,0.0,0.0,0.9186,18.15067513320983,18.150600362059514,0.0,71.0,0.6931471805599453,0,,,
pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,614,1.0,1.0,0.0,0.0,0.8668,18.150628088533765,18.135461305019287,0.0,67.0,0.6931471805599453,1,0.9186,18.150600362059514,0.6931471805599453
pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,pool1a5ld0eulnjxwpg6qyjs6hxzqwj0esft7k0qsf6nj8pkfxy5lml3,615,1.0,1.0,0.0,0.0,1.1743,18.150600362059514,18.119936894444084,0.0,90.0,0.6931471805599453,1,0.8668,18.135461305019287,0.6931471805599453
pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,609,1.0,1.0,0.0,0.0,0.8978,18.150596099568443,18.150541399041884,0.0,69.0,0.6931471805599453,0,,,
pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,610,1.0,1.0,0.0,0.0,0.8087,18.1509500278153,18.1505680532935,0.0,62.0,0.6931471805599453,1,0.8978,18.150541399041884,0.6931471805599453
pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,613,1.0,1.0,0.0,0.0,0.9607,18.119915565960053,18.119959095771463,0.0,72.0,0.6931471805599453,0,,,
pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,614,1.0,1.0,0.0,0.0,1.3073,18.120042499122505,18.119962223817904,0.0,98.0,0.6931471805599453,1,0.9607,18.119959095771463,0.6931471805599453
pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,615,1.0,1.0,0.0,0.0,0.7534,18.119959095771463,18.120100504777053,0.0,56.0,0.6931471805599453,1,1.3073,18.119962223817904,0.6931471805599453
pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,609,1.0,1.0,0.0,0.0,1.0148,18.150644873433706,18.15060583399056,0.0,78.0,0.6931471805599453,0,,,
pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,610,1.0,1.0,0.0,0.0,0.8478,18.15101462663665,18.150600657937215,0.0,65.0,0.6931471805599453,1,1.0148,18.15060583399056,0.6931471805599453
pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,613,1.0,1.0,0.0,0.0,1.097,18.12941777881047,18.129493429632973,0.0,83.0,0.6931471805599453,0,,,
pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,614,1.0,1.0,0.0,0.0,1.0835,18.129527226381583,18.12002219733736,0.0,82.0,0.6931471805599453,1,1.097,18.129493429632973,0.6931471805599453
pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,pool1cxjqg6nn588ura2rx4uptwprgzw82j89j2gjguwhtun4ypw2sh4,615,1.0,1.0,0.0,0.0,1.1594,18.129493429632973,18.120015748354238,0.0,87.0,0.6931471805599453,1,1.0835,18.12002219733736,0.6931471805599453
pool1yyar66t9fw9dscj8huhredgwplcnf22zq7q7vugur0t5c9nzt97,pool1yyar66t9fw9dscj8huhredgwplcnf22zq7q7vugur0t5c9nzt97,609,1.0,1.0,0.0,0.0,1.033,18.12003441138414,18.119978154644592,0.0,77.0,0.6931471805599453,0,,,
